dataset,seed,experiment_stage,feature_set,optimization_method,model_family,model_name,classifier,n_features,notes,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_handover,recall_handover,f1_handover,confusion_matrix,tn,fp,fn,tp,dataset_short
D2_urban_multi_operator_public_proxy,21,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,SVM,SVM,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.6552172499729114,0.7297843578027547,0.6552172499729114,0.6775619036526521,0.3715447154471544,0.6136974037600716,0.462862930452397,"[[4676, 2319], [863, 1371]]",4676,2319,863,1371,D2 Urban proxy
D2_urban_multi_operator_public_proxy,21,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,KNN,KNN,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.7196879401885361,0.6958111759031892,0.7196879401885361,0.7051569180432187,0.3948779035139964,0.2967770814682184,0.3388704318936877,"[[5979, 1016], [1571, 663]]",5979,1016,1571,663,D2 Urban proxy
D2_urban_multi_operator_public_proxy,21,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Logistic_Regression,Logistic_Regression,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.6432982988406111,0.7313139096370053,0.6432982988406111,0.6676940530335183,0.3648441492079713,0.639212175470009,0.4645413142485361,"[[4509, 2486], [806, 1428]]",4509,2486,806,1428,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Decision_Tree,Decision_Tree,490,,0.6640793994146839,0.7540640764524287,0.6640793994146839,0.6911985034513357,0.3466187520418164,0.623750734861846,0.4456110877782444,"[[4158, 2000], [640, 1061]]",4158,2000,640,1061,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Random_Forest,Random_Forest,490,,0.7957755439623362,0.7630557480402562,0.7957755439623362,0.75015845686229,0.5930232558139535,0.1798941798941798,0.2760487144790257,"[[5948, 210], [1395, 306]]",5948,210,1395,306,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,SVM,SVM,490,,0.7367349535564321,0.7541910716417268,0.7367349535564321,0.7443504071334802,0.4085487077534791,0.4832451499118165,0.4427686506867762,"[[4968, 1190], [879, 822]]",4968,1190,879,822,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,KNN,KNN,490,,0.7545489247995928,0.7038702052579533,0.7545489247995928,0.7187024991512753,0.3575,0.1681363903586125,0.2287085165933626,"[[5644, 514], [1415, 286]]",5644,514,1415,286,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Logistic_Regression,Logistic_Regression,490,,0.6852016796030029,0.7606297359404147,0.6852016796030029,0.7090185656885458,0.3656586722280153,0.6184597295708407,0.4595893403232853,"[[4333, 1825], [649, 1052]]",4333,1825,649,1052,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,Decision_Tree,Decision_Tree,5880,,0.6751495101157908,0.7377825945678771,0.6751495101157908,0.697313409050326,0.3405688622754491,0.5349794238683128,0.4161902584038418,"[[4396, 1762], [791, 910]]",4396,1762,791,910,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,Random_Forest,Random_Forest,5880,,0.78954065402723,0.7492896316713191,0.78954065402723,0.7349501469179606,0.5577395577395577,0.133450911228689,0.215370018975332,"[[5978, 180], [1474, 227]]",5978,180,1474,227,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,SVM,SVM,5880,,0.7632014251176995,0.7585454343630061,0.7632014251176995,0.7607611438967282,0.4502487562189055,0.4256319811875367,0.437594439407676,"[[5274, 884], [977, 724]]",5274,884,977,724,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,KNN,KNN,5880,,0.7596386308690674,0.6966721837851627,0.7596386308690674,0.7121335585399797,0.3438538205980066,0.1216931216931216,0.1797655232305688,"[[5763, 395], [1494, 207]]",5763,395,1494,207,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,Logistic_Regression,Logistic_Regression,5880,,0.6815116427026339,0.7367137756559455,0.6815116427026339,0.7017642032288974,0.3437256430241621,0.5185185185185185,0.4134052027185376,"[[4474, 1684], [819, 882]]",4474,1684,819,882,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,03_feature_selection_on_engineered,selected_engineered_features,feature_selection_anova_top_40,classical_ml,Decision_Tree,Decision_Tree,40,,0.6018577427153582,0.7394476354307933,0.6018577427153582,0.6369384608344912,0.3042763157894737,0.6525573192239859,0.4150308468872686,"[[3620, 2538], [591, 1110]]",3620,2538,591,1110,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,03_feature_selection_on_engineered,selected_engineered_features,feature_selection_anova_top_40,classical_ml,Random_Forest,Random_Forest,40,,0.7493319760783814,0.7189565859841615,0.7493319760783814,0.730260227766908,0.382532751091703,0.2574955908289241,0.3078004216444132,"[[5451, 707], [1263, 438]]",5451,707,1263,438,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,03_feature_selection_on_engineered,selected_engineered_features,feature_selection_anova_top_40,classical_ml,SVM,SVM,40,,0.6125461254612546,0.750713095139806,0.6125461254612546,0.646694268723532,0.3163934426229508,0.6807760141093474,0.4320089535534415,"[[3656, 2502], [543, 1158]]",3656,2502,543,1158,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,03_feature_selection_on_engineered,selected_engineered_features,feature_selection_anova_top_40,classical_ml,KNN,KNN,40,,0.7652373075454892,0.7123233772070087,0.7652373075454892,0.7237641062787361,0.3938053097345133,0.1569664902998236,0.2244640605296343,"[[5747, 411], [1434, 267]]",5747,411,1434,267,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,03_feature_selection_on_engineered,selected_engineered_features,feature_selection_anova_top_40,classical_ml,Logistic_Regression,Logistic_Regression,40,,0.6265428171523094,0.7563667795011269,0.6265428171523094,0.6593322927385346,0.3267827063447501,0.6843033509700176,0.4423332699980999,"[[3760, 2398], [537, 1164]]",3760,2398,537,1164,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,Decision_Tree,Decision_Tree,406,,0.5785723374475124,0.692927731745786,0.5785723374475124,0.6146070610170093,0.2571600844136267,0.5014697236919459,0.3399760860900757,"[[3694, 2464], [848, 853]]",3694,2464,848,853,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,Random_Forest,Random_Forest,406,,0.784832675912966,0.7485342383643633,0.784832675912966,0.6954323357457264,0.6136363636363636,0.0158730158730158,0.030945558739255,"[[6141, 17], [1674, 27]]",6141,17,1674,27,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,SVM,SVM,406,,0.7579844763964881,0.7569557605720875,0.7579844763964881,0.7574650639528093,0.4402141582391434,0.4350382128159906,0.4376108811354228,"[[5217, 941], [961, 740]]",5217,941,961,740,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,KNN,KNN,406,,0.7559485939686983,0.6947338616559088,0.7559485939686983,0.7113248754068299,0.3343511450381679,0.128747795414462,0.1859083191850594,"[[5722, 436], [1482, 219]]",5722,436,1482,219,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,Logistic_Regression,Logistic_Regression,406,,0.686092378165161,0.7596059769265865,0.686092378165161,0.7095694559373564,0.3656140350877193,0.612580834803057,0.4579213359701164,"[[4350, 1808], [659, 1042]]",4350,1808,659,1042,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,Decision_Tree,Decision_Tree,10,,0.6429571192263647,0.727186398114464,0.6429571192263647,0.6707807751840201,0.312902133423637,0.5432098765432098,0.3970777825526428,"[[4129, 2029], [777, 924]]",4129,2029,777,924,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,Random_Forest,Random_Forest,10,,0.756203079272172,0.7238952323728254,0.756203079272172,0.7350571399134933,0.4009216589861751,0.255731922398589,0.312275664034458,"[[5508, 650], [1266, 435]]",5508,650,1266,435,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,SVM,SVM,10,,0.6092378165160962,0.7518597556944012,0.6092378165160962,0.6436962351832599,0.3155627355950458,0.6890064667842446,0.4328716528162512,"[[3616, 2542], [529, 1172]]",3616,2542,529,1172,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,KNN,KNN,10,,0.7634559104211732,0.7096035724511759,0.7634559104211732,0.7219191461238298,0.3841642228739003,0.1540270429159318,0.219890893831305,"[[5738, 420], [1439, 262]]",5738,420,1439,262,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,Logistic_Regression,Logistic_Regression,10,,0.6250159053314671,0.7555389994312395,0.6250159053314671,0.6579542530197576,0.3254901960784314,0.6831275720164609,0.4409030544488712,"[[3750, 2408], [539, 1162]]",3750,2408,539,1162,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,06_direct_deep_learning,engineered_sequence_features,deep_temporal_learning,deep_learning_direct,LSTM,direct_sigmoid,588,Direct sequence model.,0.6516096195444713,0.7340138820086926,0.6516096195444713,0.678599741436081,0.3234593122233571,0.5584950029394474,0.4096593359206554,"[[4171, 1987], [751, 950]]",4171,1987,751,950,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,06_direct_deep_learning,engineered_sequence_features,deep_temporal_learning,deep_learning_direct,GRU,direct_sigmoid,588,Direct sequence model.,0.6344318615599949,0.7526915032208047,0.6344318615599949,0.6661303952789219,0.3285547103569339,0.6601998824221046,0.4387575698378589,"[[3863, 2295], [578, 1123]]",3863,2295,578,1123,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,06_direct_deep_learning,engineered_sequence_features,deep_temporal_learning,deep_learning_direct,TCN,direct_sigmoid,588,Direct sequence model.,0.6678966789667896,0.7082347260879694,0.6678966789667896,0.6845713846160055,0.3036717062634989,0.4132863021751911,0.3500996015936255,"[[4546, 1612], [998, 703]]",4546,1612,998,703,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,06_direct_deep_learning,engineered_sequence_features,deep_temporal_learning,deep_learning_direct,Transformer,direct_sigmoid,588,Direct sequence model.,0.6276880010179412,0.7414729783710343,0.6276880010179412,0.6596986565236818,0.3173277661795407,0.6255144032921811,0.4210526315789473,"[[3869, 2289], [637, 1064]]",3869,2289,637,1064,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,32,Classifiers trained only on LSTM latent temporal features.,0.6770581498918438,0.7399811510636868,0.6770581498918438,0.6991843608799603,0.3437849944008959,0.5414462081128748,0.4205479452054794,"[[4400, 1758], [780, 921]]",4400,1758,780,921,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,32,Classifiers trained only on LSTM latent temporal features.,0.748823005471434,0.7272467750156191,0.748823005471434,0.7360395946172541,0.3950807071483474,0.30217519106408,0.3424383744170552,"[[5371, 787], [1187, 514]]",5371,787,1187,514,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,SVM,SVM,32,Classifiers trained only on LSTM latent temporal features.,0.6622980022903677,0.7425624364845305,0.6622980022903677,0.68828195218049,0.3367591640972936,0.5778953556731334,0.4255411255411255,"[[4222, 1936], [718, 983]]",4222,1936,718,983,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,KNN,KNN,32,Classifiers trained only on LSTM latent temporal features.,0.7605293294312253,0.7219118950332734,0.7605293294312253,0.7335404410125859,0.4048370136698212,0.2263374485596707,0.2903469079939668,"[[5592, 566], [1316, 385]]",5592,566,1316,385,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,32,Classifiers trained only on LSTM latent temporal features.,0.6726046570810535,0.74729014182679,0.6726046570810535,0.6970904783651471,0.3470175438596491,0.5814226925338036,0.4346297517029224,"[[4297, 1861], [712, 989]]",4297,1861,712,989,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,32,Classifiers trained only on GRU latent temporal features.,0.6738770835984222,0.7449546381942895,0.6738770835984222,0.6976924397799774,0.3459614010007148,0.569077013521458,0.4303178484107579,"[[4328, 1830], [733, 968]]",4328,1830,733,968,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,32,Classifiers trained only on GRU latent temporal features.,0.7582389616999619,0.7367912093841126,0.7582389616999619,0.7451998601204392,0.4223263075722092,0.3180482069370958,0.3628437290409121,"[[5418, 740], [1160, 541]]",5418,740,1160,541,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,SVM,SVM,32,Classifiers trained only on GRU latent temporal features.,0.6784578190609493,0.7569992380045377,0.6784578190609493,0.7031504607442576,0.3582704186684969,0.6137566137566137,0.4524377031419285,"[[4288, 1870], [657, 1044]]",4288,1870,657,1044,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,KNN,KNN,32,Classifiers trained only on GRU latent temporal features.,0.7620562412520677,0.7276590450977061,0.7620562412520677,0.7384682002816176,0.4170755642787046,0.2498530276308054,0.3125,"[[5564, 594], [1276, 425]]",5564,594,1276,425,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,32,Classifiers trained only on GRU latent temporal features.,0.6743860542053697,0.7501364530710956,0.6743860542053697,0.6989282082421583,0.350418410041841,0.5908289241622575,0.4399212081418253,"[[4295, 1863], [696, 1005]]",4295,1863,696,1005,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,32,Classifiers trained only on TCN latent temporal features.,0.6754039954192645,0.7114389300496924,0.6754039954192645,0.6905087306779438,0.311613475177305,0.4132863021751911,0.3553196866312863,"[[4605, 1553], [998, 703]]",4605,1553,998,703,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,32,Classifiers trained only on TCN latent temporal features.,0.7401705051533274,0.7089679971861444,0.7401705051533274,0.7211151931083118,0.3531438415159345,0.2410346854791299,0.286512928022362,"[[5407, 751], [1291, 410]]",5407,751,1291,410,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,SVM,SVM,32,Classifiers trained only on TCN latent temporal features.,0.6696780760911057,0.7166169721272095,0.6696780760911057,0.6882722461881207,0.3151590251961999,0.448559670781893,0.3702086365841824,"[[4500, 1658], [938, 763]]",4500,1658,938,763,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,KNN,KNN,32,Classifiers trained only on TCN latent temporal features.,0.7494592187301183,0.7076733756979372,0.7494592187301183,0.7216848221815113,0.3604166666666666,0.2034097589653145,0.2600526118000751,"[[5544, 614], [1355, 346]]",5544,614,1355,346,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,32,Classifiers trained only on TCN latent temporal features.,0.6790940323196335,0.712407599467113,0.6790940323196335,0.6932092471043346,0.3148398737032025,0.4103468547912992,0.3563042368555385,"[[4639, 1519], [1003, 698]]",4639,1519,1003,698,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,32,Classifiers trained only on Transformer latent temporal features.,0.6687873775289477,0.7196962717006622,0.6687873775289477,0.6884947149510956,0.3182917002417405,0.4644326866549089,0.377719340186469,"[[4466, 1692], [911, 790]]",4466,1692,911,790,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,32,Classifiers trained only on Transformer latent temporal features.,0.7518768291131187,0.7192411630150212,0.7518768291131187,0.7308956266457842,0.3865086599817685,0.249265138154027,0.3030736240171551,"[[5485, 673], [1277, 424]]",5485,673,1277,424,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,SVM,SVM,32,Classifiers trained only on Transformer latent temporal features.,0.6477923399923654,0.7433175027519829,0.6477923399923654,0.6767016437709301,0.3290611983338674,0.6037624926513815,0.4259643301534633,"[[4064, 2094], [674, 1027]]",4064,2094,674,1027,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,KNN,KNN,32,Classifiers trained only on Transformer latent temporal features.,0.7472960936505917,0.709851271137688,0.7472960936505917,0.7231177428549143,0.3625843780135004,0.2210464432686655,0.2746530314097881,"[[5497, 661], [1325, 376]]",5497,661,1325,376,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,32,Classifiers trained only on Transformer latent temporal features.,0.6535182593205242,0.7363764663929696,0.6535182593205242,0.6804500801998272,0.3265444670739986,0.5655496766607878,0.4140305573488272,"[[4174, 1984], [739, 962]]",4174,1984,739,962,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Decision_Tree,Decision_Tree,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.6915638121898461,0.7348157305572705,0.6915638121898461,0.7084155267385769,0.3488080301129234,0.4902998236331569,0.407624633431085,"[[4601, 1557], [867, 834]]",4601,1557,867,834,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Random_Forest,Random_Forest,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.7644738516350681,0.734793884599702,0.7644738516350681,0.7446003148843965,0.4316939890710382,0.2786596119929453,0.3386923901393355,"[[5534, 624], [1227, 474]]",5534,624,1227,474,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,SVM,SVM,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.7056877465326378,0.7380351040065324,0.7056877465326378,0.718925053103679,0.3629032258064516,0.4761904761904761,0.4118993135011441,"[[4736, 1422], [891, 810]]",4736,1422,891,810,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,KNN,KNN,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.7472960936505917,0.7090823612665299,0.7472960936505917,0.7225373814131759,0.3609756097560975,0.2175191064079953,0.2714600146735143,"[[5503, 655], [1331, 370]]",5503,655,1331,370,D2 Urban proxy
D2_urban_multi_operator_public_proxy,42,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Logistic_Regression,Logistic_Regression,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.7144674895024812,0.741924094230675,0.7144674895024812,0.7259330973483962,0.3743637204997686,0.4756025867136978,0.418953909891248,"[[4806, 1352], [892, 809]]",4806,1352,892,809,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Decision_Tree,Decision_Tree,490,,0.7407195888063963,0.841170386080032,0.7407195888063963,0.7762358789925358,0.2732752846617549,0.5956204379562043,0.3746556473829201,"[[3483, 1085], [277, 408]]",3483,1085,277,408,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Random_Forest,Random_Forest,490,,0.885208452312964,0.8662285965795198,0.885208452312964,0.8600894641282243,0.6722689075630253,0.2335766423357664,0.3466955579631636,"[[4490, 78], [525, 160]]",4490,78,525,160,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,SVM,SVM,490,,0.7755568246716162,0.8432411375657823,0.7755568246716162,0.8011421106365216,0.3036565977742448,0.5576642335766423,0.393206381883685,"[[3692, 876], [303, 382]]",3692,876,303,382,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,KNN,KNN,490,,0.8242908814011042,0.8055186654982041,0.8242908814011042,0.8141128873815062,0.2729007633587786,0.2087591240875912,0.2365591397849462,"[[4187, 381], [542, 143]]",4187,381,542,143,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Logistic_Regression,Logistic_Regression,490,,0.7262516657148296,0.8453913045824241,0.7262516657148296,0.7663170919530322,0.2688766114180478,0.6394160583941606,0.3785652549697493,"[[3377, 1191], [247, 438]]",3377,1191,247,438,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,Decision_Tree,Decision_Tree,5880,,0.7184466019417476,0.8394404722580745,0.7184466019417476,0.759738187158114,0.2570379436964504,0.6131386861313869,0.3622250970245795,"[[3354, 1214], [265, 420]]",3354,1214,265,420,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,Random_Forest,Random_Forest,5880,,0.8844469826765657,0.8653822618522713,0.8844469826765657,0.8573767026316864,0.6788990825688074,0.2160583941605839,0.327796234772979,"[[4498, 70], [537, 148]]",4498,70,537,148,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,SVM,SVM,5880,,0.8145821435370265,0.8427966215027276,0.8145821435370265,0.8266543968617011,0.3470899470899471,0.4788321167883211,0.4024539877300613,"[[3951, 617], [357, 328]]",3951,617,357,328,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,KNN,KNN,5880,,0.8368551304016753,0.8044465764835879,0.8368551304016753,0.8178959635146337,0.285,0.1664233576642335,0.2101382488479262,"[[4282, 286], [571, 114]]",4282,286,571,114,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,Logistic_Regression,Logistic_Regression,5880,,0.7445269369883876,0.8375298438012931,0.7445269369883876,0.7782926600607328,0.2710801393728223,0.5678832116788322,0.3669811320754716,"[[3522, 1046], [296, 389]]",3522,1046,296,389,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,03_feature_selection_on_engineered,selected_engineered_features,feature_selection_anova_top_40,classical_ml,Decision_Tree,Decision_Tree,40,,0.6649533599847706,0.8232889749292452,0.6649533599847707,0.7176718047360361,0.2124130551096843,0.5795620437956205,0.3108848864526233,"[[3096, 1472], [288, 397]]",3096,1472,288,397,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,03_feature_selection_on_engineered,selected_engineered_features,feature_selection_anova_top_40,classical_ml,Random_Forest,Random_Forest,40,,0.8195316961736151,0.8206478443290935,0.8195316961736151,0.8200866909335458,0.3107913669064748,0.3153284671532846,0.3130434782608696,"[[4089, 479], [469, 216]]",4089,479,469,216,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,03_feature_selection_on_engineered,selected_engineered_features,feature_selection_anova_top_40,classical_ml,SVM,SVM,40,,0.681324957167333,0.8401735980049606,0.681324957167333,0.7316894756116026,0.2384981491274458,0.6583941605839416,0.3501552795031056,"[[3128, 1440], [234, 451]]",3128,1440,234,451,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,03_feature_selection_on_engineered,selected_engineered_features,feature_selection_anova_top_40,classical_ml,KNN,KNN,40,,0.8322863125832858,0.8079770204153055,0.8322863125832858,0.8186046498519118,0.2914893617021276,0.2,0.2372294372294372,"[[4235, 333], [548, 137]]",4235,333,548,137,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,03_feature_selection_on_engineered,selected_engineered_features,feature_selection_anova_top_40,classical_ml,Logistic_Regression,Logistic_Regression,40,,0.6670474014848657,0.8344671171037602,0.6670474014848657,0.7201457770384402,0.2260556127703398,0.6408759124087591,0.3342215454891511,"[[3065, 1503], [246, 439]]",3065,1503,246,439,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,Decision_Tree,Decision_Tree,425,,0.6405863316200266,0.8003945218156634,0.6405863316200266,0.6969457266505577,0.1753912574203993,0.4744525547445255,0.256107171000788,"[[3040, 1528], [360, 325]]",3040,1528,360,325,D2 Urban proxy
