dataset,experiment_stage,feature_set,optimization_method,model_family,model_name,classifier,n_runs,n_features_mean,accuracy_mean,accuracy_std,precision_handover_mean,precision_handover_std,recall_handover_mean,recall_handover_std,f1_handover_mean,f1_handover_std,f1_handover_min,f1_handover_max,dataset_short
D1_ANATEL_UFJF_raw_drive_test_proxy,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,5,32.0,0.8972332015810277,0.008450948360867233,0.9006334871873254,0.01036510771274112,0.8945005611672279,0.011138851426082641,0.897517930400953,0.008468668461444822,0.8860045146726863,0.905027932960894,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,SVM,SVM,5,32.0,0.8885375494071146,0.009470356000556443,0.8880763264939668,0.017443560264893992,0.8911335578002244,0.01211393554709482,0.8894698775400176,0.008750450897789216,0.8768802228412256,0.8997772828507795,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,5,32.0,0.8412196499153021,0.014447829547087456,0.8325044013225613,0.024821462794666786,0.857912457912458,0.017142717382826054,0.8447249479029967,0.012362332241316634,0.8247422680412371,0.8568306010928962,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,KNN,KNN,5,32.0,0.8787125917560701,0.002890227869468012,0.8743282131363876,0.007313097070272659,0.8864197530864197,0.005347308305082652,0.880300231166071,0.0023849947216012368,0.8761799000555247,0.8822535211267606,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,5,32.0,0.8500282326369282,0.018852976180734282,0.8515927369929575,0.02115007803761953,0.8502805836139169,0.020164574349248704,0.8508621008713224,0.018590214539715006,0.8201680672268907,0.8651109846328969,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,5,32.0,0.8910220214568041,0.011377437424963163,0.8881774794669675,0.012452520448460512,0.8962962962962961,0.012687840862906915,0.8921901857852974,0.011254746638484789,0.8791946308724832,0.90695067264574,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,SVM,SVM,5,32.0,0.8587238848108413,0.01986903792143178,0.8533783871644133,0.022736908009605053,0.8686868686868687,0.018149227417279687,0.8609085921189357,0.01908709552061806,0.8307522123893806,0.8813940415964024,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,5,32.0,0.8415584415584416,0.012074858204019016,0.841016051784473,0.016594441116620347,0.8451178451178452,0.01415209900439785,0.8429602819798152,0.011547774781164248,0.8341880341880342,0.8626126126126126,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,KNN,KNN,5,32.0,0.8755505364201017,0.008371345817389797,0.873795301633044,0.0067962985061726195,0.879685746352413,0.012124329316099988,0.8767113128100054,0.008628883447460945,0.8699050809603573,0.8917268184342032,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,5,32.0,0.8439299830604178,0.011054798945462447,0.8434176968028877,0.01238560659012512,0.8471380471380471,0.011967474983224495,0.8452438474819518,0.010819972842202956,0.8324986087924319,0.8614525139664805,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,5,32.0,0.8858272162619988,0.008931514168129227,0.8846748162625481,0.011510906457592335,0.8891133557800224,0.014512439843092832,0.8868071316251444,0.009002235047002542,0.8753493571827837,0.9,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,SVM,SVM,5,32.0,0.8554488989271597,0.012234866561276416,0.8515045988081476,0.012957935431039791,0.8632996632996633,0.013731981072217977,0.8573306331546726,0.012054753046136953,0.8466666666666667,0.8743047830923248,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Decision_Tree,Decision_Tree,5,128.0,0.8947487295313383,0.009057353786465406,0.8994671626577821,0.013085653403690625,0.8904601571268238,0.0076779489905665485,0.8949042843995013,0.008591796797347112,0.8828125,0.904494382022472,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,KNN,KNN,5,128.0,0.919932241671372,0.006931672970942502,0.9106632902489797,0.010748892418914748,0.9324354657687991,0.0065634978752922134,0.9213878499228185,0.006527796278977058,0.9116022099447514,0.9279731993299832,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Logistic_Regression,Logistic_Regression,5,128.0,0.9085262563523433,0.008945781771741927,0.9130381109542183,0.010582767058202377,0.9043771043771045,0.010267980257223553,0.9086612616057751,0.00890503502278474,0.8970174451322454,0.9203839638622248,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Random_Forest,Random_Forest,5,128.0,0.9175607001693958,0.007153506188210099,0.9189454750255663,0.011384444104951262,0.9171717171717173,0.009166113126417678,0.9180060659283091,0.006922149091271334,0.9098998887652948,0.927846674182638,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,SVM,SVM,5,128.0,0.9121400338791643,0.010755115483509077,0.9128292385107158,0.01496805314560901,0.912682379349046,0.008708042532557126,0.9127156873308575,0.010264089264726639,0.8966666666666666,0.9235095613048367,D1 ANATEL/UFJF proxy
D2_urban_multi_operator_public_proxy,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Decision_Tree,Decision_Tree,5,490.0,0.6639721755530185,0.048617003664099934,0.3097374538332869,0.04064725463552644,0.6558197275337834,0.04743038985713553,0.4196007289297814,0.042062458839614486,0.3746556473829201,0.4648014440433213,D2 Urban proxy
D2_urban_multi_operator_public_proxy,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,KNN,KNN,5,490.0,0.7756332999106297,0.038295964361335616,0.34480169972521446,0.0609243239970929,0.21864435383942799,0.031902858942319076,0.2650148368863996,0.032813168675792155,0.2287085165933626,0.3024149286498353,D2 Urban proxy
D2_urban_multi_operator_public_proxy,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Logistic_Regression,Logistic_Regression,5,490.0,0.674477503875281,0.039598264525655895,0.3204090376185085,0.051879689841245066,0.6646046943511766,0.0346186341961656,0.43019612075010727,0.04912076821391366,0.374633431085044,0.4711004353700646,D2 Urban proxy
D2_urban_multi_operator_public_proxy,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Random_Forest,Random_Forest,5,490.0,0.8166169030796979,0.041968360600516605,0.5451384314327858,0.11166020949655384,0.23821268160723785,0.044883390212338434,0.3267474726691353,0.04898392743920094,0.2760487144790257,0.3991829588561424,D2 Urban proxy
D2_urban_multi_operator_public_proxy,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,SVM,SVM,5,490.0,0.7225780701217664,0.04529703033469167,0.3554438530668063,0.048136036180802706,0.587069155930859,0.07365288954609601,0.4383524988942501,0.031754817412202235,0.393206381883685,0.4679656538969617,D2 Urban proxy
D2_urban_multi_operator_public_proxy,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,Decision_Tree,Decision_Tree,5,5880.0,0.6488437371864688,0.04750073682127114,0.29191776134247405,0.05015545872500322,0.6137911662272695,0.05259423113079772,0.3928203269700162,0.0471522510168781,0.331558395456159,0.4526846633046574,D2 Urban proxy
D2_urban_multi_operator_public_proxy,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,KNN,KNN,5,5880.0,0.776605301538494,0.03952351390729625,0.3176997087382011,0.05999151073908572,0.1644235356328705,0.02641360428867032,0.21428978848888378,0.030066942494017843,0.1797655232305688,0.2603479304139172,D2 Urban proxy
D2_urban_multi_operator_public_proxy,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,Logistic_Regression,Logistic_Regression,5,5880.0,0.6885721821452478,0.035599942562137776,0.31289345923331346,0.04600696663566345,0.5626025318716154,0.02754277988266792,0.40038294734337604,0.039892483068413816,0.3508771929824561,0.445010183299389,D2 Urban proxy
D2_urban_multi_operator_public_proxy,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,Random_Forest,Random_Forest,5,5880.0,0.8149793779684614,0.044316953645858054,0.5343771044427125,0.12186535155284381,0.169906455010022,0.04333167258978439,0.2560989032509122,0.06068557486138635,0.1992481203007518,0.327796234772979,D2 Urban proxy
D2_urban_multi_operator_public_proxy,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,SVM,SVM,5,5880.0,0.7536109080849087,0.0413182475038637,0.37923210276669905,0.05831534759564108,0.4870185063435903,0.04284463410421296,0.4229838789889536,0.03613417870775244,0.3735717834078489,0.4681914280222948,D2 Urban proxy
